Cube (7),(17.0, -28.0, 11.0),(1.0, 1.0, 1.0),pb_Mesh91640,(0.0, 0.0, 0.0, 1.0),Untagged
Cube (29),(4.0, -28.0, 22.0),(1.0, 1.0, 1.0),pb_Mesh91748,(-0.7, 0.0, 0.0, 0.7),Untagged
Cube (28),(4.0, -28.0, 18.0),(1.0, 1.0, 1.0),pb_Mesh91932,(-0.7, 0.0, 0.0, 0.7),Untagged
Cube (39),(-7.0, -28.0, 23.0),(1.0, 1.0, 1.0),pb_Mesh92180,(-0.7, 0.0, 0.0, 0.7),Untagged
Cube (21),(-12.0, -28.0, 16.0),(1.0, 1.0, 1.0),pb_Mesh91804,(-0.7, 0.0, 0.0, 0.7),Untagged
Cube (19),(-12.0, -28.0, 12.0),(1.0, 1.0, 1.0),pb_Mesh91348,(-0.7, 0.0, 0.0, 0.7),Untagged
Cube (20),(-8.0, -28.0, 12.0),(1.0, 1.0, 1.0),pb_Mesh91386,(-0.7, 0.0, 0.0, 0.7),Untagged
Cube (18),(-12.0, -28.0, 0.0),(1.0, 1.0, 1.0),pb_Mesh91460,(-0.7, 0.0, 0.0, 0.7),Untagged
Cube (13),(-16.0, -28.0, 8.0),(1.0, 1.0, 1.0),pb_Mesh91226,(-0.7, 0.0, 0.0, 0.7),Untagged
Cube (42),(-21.0, -28.0, 14.5),(1.0, 1.0, 1.0),pb_Mesh92012,(-0.7, 0.0, 0.0, 0.7),Untagged
Cube (43),(-25.0, -28.0, 14.5),(1.0, 1.0, 1.0),pb_Mesh92030,(-0.7, 0.0, 0.0, 0.7),Untagged
Cube (44),(-29.0, -28.0, 14.5),(1.0, 1.0, 1.0),pb_Mesh91488,(-0.7, 0.0, 0.0, 0.7),Untagged
Cube (12),(-20.0, -28.0, 4.0),(1.0, 1.0, 1.0),pb_Mesh91512,(-0.7, 0.0, 0.0, 0.7),Untagged
Cube (14),(-24.0, -28.0, 0.0),(1.0, 1.0, 1.0),pb_Mesh91698,(-0.7, 0.0, 0.0, 0.7),Untagged
Cube (11),(-20.0, -28.0, 0.0),(1.0, 1.0, 1.0),pb_Mesh91364,(-0.7, 0.0, 0.0, 0.7),Untagged
