Crate,(12.6, 121.7, -29.8),(1619.2, 1619.2, 1619.2),Crate,(-0.7, 0.0, 0.0, 0.7),Untagged
SnowballPile (2),(11.6, 122.0, -26.2),(1.7, 1.7, 1.7),SnowballPile,(0.0, -0.9, 0.0, 0.5),Untagged
Cube,(-6.0, 4.0, -15.0),(1.0, 1.0, 1.0),pb_Mesh68762,(0.0, 0.0, 0.0, 1.0),Untagged
Rock_Snow_2,(-14.6, 121.3, -29.9),(523.6, 523.6, 523.6),Rock_Snow_2,(-0.7, -0.1, 0.0, 0.7),Untagged
Rock_Snow_2,(-13.4, 121.7, -32.0),(345.9, 345.9, 345.9),Rock_Snow_2,(-0.6, 0.3, 0.3, 0.6),Untagged
SnowballPile (3),(-26.9, 122.0, -37.8),(1.7, 1.7, 1.7),SnowballPile,(0.0, -0.9, 0.0, 0.5),Untagged
Rock_Snow_2,(-42.2, 122.1, -40.4),(638.0, 638.0, 638.0),Rock_Snow_2,(-0.7, 0.2, 0.2, 0.7),Untagged
SnowballPile,(-48.1, 122.0, -38.6),(1.7, 1.7, 1.7),SnowballPile,(0.0, 0.0, 0.0, 1.0),Untagged
Crate,(-52.5, 122.1, -44.3),(1619.2, 1619.2, 1619.2),Crate,(-0.7, -0.3, -0.3, 0.7),Untagged
Crate,(-52.2, 122.6, -49.5),(2366.5, 2366.5, 2366.5),Crate,(-0.5, -0.5, -0.5, 0.5),Untagged
PineTree_Snow_4,(-24.2, 121.5, -51.8),(400.0, 400.0, 400.0),PineTree_Snow_4,(-0.7, 0.0, 0.0, 0.7),Untagged
Rock_Snow_2,(-6.0, 123.3, -52.6),(489.4, 489.4, 489.4),Rock_Snow_2,(-0.6, -0.3, -0.3, 0.6),Untagged
CommonTree_Dead_Snow_3,(7.3, 122.9, -54.5),(400.0, 400.0, 400.0),CommonTree_Dead_Snow_3,(-0.5, -0.5, -0.5, 0.5),Untagged
SnowballPile (1),(14.9, 122.0, -60.7),(1.7, 1.7, 1.7),SnowballPile,(0.0, -0.5, 0.0, 0.9),Untagged
CommonTree_Dead_Snow_3,(-53.2, 120.0, -30.5),(247.5, 247.5, 247.5),CommonTree_Dead_Snow_3,(-0.6, 0.3, 0.3, 0.6),Untagged
Slope,(-20.0, 55.0, 165.0),(1.0, 1.0, 1.0),Slope,(0.1, 0.0, 0.0, 1.0),Ice
CommonTree_Dead_Snow_3,(-20.7, 99.9, 20.2),(258.1, 258.1, 258.1),CommonTree_Dead_Snow_3,(-0.6, 0.4, 0.2, 0.7),Untagged
BirchTree_Dead_Snow_4,(-55.0, 98.0, 29.9),(400.0, 400.0, 400.0),BirchTree_Dead_Snow_4,(0.1, -0.7, -0.7, -0.1),Untagged
PineTree_Snow_4,(-19.9, 83.9, 85.3),(255.5, 255.5, 255.5),PineTree_Snow_4,(-0.6, 0.0, 0.0, 0.8),Untagged
Rock_Snow_2,(-19.0, 85.5, 82.1),(188.2, 188.2, 188.2),Rock_Snow_2,(-0.6, -0.3, -0.4, 0.6),Untagged
Rock_Snow_2,(-53.8, 66.5, 156.1),(489.4, 489.4, 489.4),Rock_Snow_2,(-0.6, 0.1, 0.1, 0.8),Untagged
CommonTree_Dead_Snow_3,(14.0, 54.9, 194.0),(557.9, 557.9, 557.9),CommonTree_Dead_Snow_3,(-0.6, -0.2, -0.3, 0.7),Untagged
PineTree_Snow_4,(-19.7, 39.8, 253.1),(272.7, 272.7, 272.7),PineTree_Snow_4,(-0.6, 0.2, 0.3, 0.7),Untagged
Rock_Snow_2,(-20.0, 28.3, 303.9),(464.7, 464.7, 464.7),Rock_Snow_2,(-0.5, -0.4, -0.6, 0.5),Untagged
Rock_Snow_2,(-19.4, -3.7, 354.3),(660.2, 660.2, 660.2),Rock_Snow_2,(-0.6, 0.3, 0.3, 0.6),Untagged
