Crate (2),(12.0, -4.0, 6.0),(1.0, 1.0, 1.0),pb_Mesh-494578,(0.0, -0.4, 0.0, 0.9),Untagged
Crate (5),(8.0, -4.0, 2.0),(1.0, 1.0, 1.0),pb_Mesh94462,(0.0, 0.2, 0.0, 1.0),Untagged
Cube (11),(20.3, 5.0, -3.5),(1.0, 1.0, 1.0),pb_Mesh94582,(0.0, 0.6, 0.0, 0.8),Untagged
Crate,(14.0, -4.0, -3.0),(1.0, 1.0, 1.0),pb_Mesh-494552,(0.0, -0.1, 0.0, 1.0),Untagged
Crate (6),(5.0, -4.0, -7.0),(1.0, 1.0, 1.0),pb_Mesh-494346,(0.0, 0.3, 0.0, 1.0),Untagged
Cube (9),(-1.8, 5.0, -4.8),(1.0, 1.0, 1.0),pb_Mesh94848,(0.0, 0.8, 0.0, 0.6),Untagged
Cube (2),(0.0, -6.0, 15.0),(1.0, 1.0, 1.0),pb_Mesh94492,(0.0, 0.0, 0.0, 1.0),Untagged
Crate (7),(-12.0, -4.5, 11.0),(0.8, 0.8, 0.8),pb_Mesh-494732,(0.0, -0.3, 0.0, 1.0),Untagged
Ladder (1),(-8.0, 1.0, 15.0),(1.0, 1.0, 1.0),pb_Mesh-494274,(0.0, 1.0, 0.0, 0.0),Untagged
Crate (8),(-20.0, -4.5, 0.3),(0.8, 0.8, 0.8),pb_Mesh-494374,(0.0, -0.6, 0.0, 0.8),Untagged
Cube (8),(-21.0, 1.5, 2.0),(1.0, 1.0, 1.0),pb_Mesh94566,(0.0, 0.0, 0.0, 1.0),Untagged
Ladder (3),(-20.0, -3.0, 19.0),(1.0, 1.0, 1.0),pb_Mesh-494744,(0.0, 0.7, 0.0, -0.7),Untagged
Rock3,(-33.4, -6.4, 8.5),(1.7, 1.7, 1.7),Rock3,(-0.7, 0.0, 0.0, 0.7),Untagged
BeachUmbrella (1),(-33.8, -3.3, -7.5),(0.1, 0.1, 2.7),Cylinder,(-0.7, 0.3, 0.1, 0.7),Untagged
Ladder (5),(-20.0, -3.0, -7.0),(1.0, 1.0, 1.0),pb_Mesh-494146,(0.0, 1.0, 0.0, 0.0),Untagged
Rock1 (1),(-10.8, -6.0, -6.9),(1.0, 1.0, 1.0),Rock,(-0.7, 0.0, 0.0, 0.7),Untagged
Cube (35),(-14.0, -7.0, -20.5),(1.0, 1.0, 1.0),pb_Mesh94448,(0.0, -0.6, 0.0, 0.8),Untagged
BeachUmbrella (3),(-24.0, -3.3, -26.1),(0.1, 0.1, 2.7),Cylinder,(-0.7, 0.0, -0.1, 0.7),Untagged
Ladder,(-12.8, -4.0, -24.8),(1.0, 1.0, 1.0),pb_Mesh-494708,(0.0, 1.0, 0.0, -0.1),Untagged
Rock2,(-12.7, -6.0, -33.5),(1.4, 1.4, 1.4),Rock2,(-0.7, 0.0, 0.0, 0.7),Untagged
Crate (14),(6.0, -4.5, -19.5),(0.5, 0.8, 0.5),pb_Mesh-494312,(0.0, 0.7, 0.0, 0.7),Untagged
Cube (28),(20.0, -1.5, -20.5),(1.0, 1.0, 1.0),pb_Mesh94508,(-0.1, 0.8, 0.2, 0.5),Untagged
Cube (13),(23.0, -6.0, -17.0),(1.0, 1.0, 1.0),pb_Mesh94594,(0.0, 0.7, 0.0, 0.7),Untagged
Crate (22),(18.5, -2.0, -15.0),(0.8, 0.5, 0.8),pb_Mesh-494530,(0.0, 0.8, 0.0, 0.6),Untagged
Cube (29),(23.5, 2.0, -19.5),(1.0, 1.0, 1.0),pb_Mesh94692,(0.0, 1.0, 0.3, 0.0),Untagged
Rock3,(32.2, -5.8, -7.5),(1.0, 1.0, 1.0),Rock3,(-0.7, 0.0, 0.0, 0.7),Untagged
Rock1 (4),(32.5, -6.0, -3.2),(1.0, 1.0, 1.0),Rock,(-0.7, 0.0, 0.0, 0.7),Untagged
BeachUmbrella (2),(40.0, -3.3, -17.0),(0.1, 0.1, 2.7),Cylinder,(-0.5, 0.5, 0.5, 0.4),Untagged
Crate (13),(9.5, 0.0, -32.0),(0.5, 0.8, 0.5),pb_Mesh-494672,(0.0, 0.8, 0.0, 0.6),Untagged
Cube (3),(30.0, -6.0, 17.0),(1.0, 1.0, 1.0),pb_Mesh94862,(0.0, 0.0, 0.0, 1.0),Untagged
Rock1 (3),(11.0, -6.2, 15.7),(1.5, 1.5, 1.5),Rock,(-0.7, 0.0, -0.3, 0.6),Untagged
Ladder (4),(12.0, -3.0, 27.0),(1.0, 1.0, 1.0),pb_Mesh-494122,(0.0, 0.0, 0.0, -1.0),Untagged
BeachUmbrella,(12.5, -4.0, 40.0),(0.1, 0.1, 2.7),Cylinder,(-0.7, 0.0, -0.1, 0.7),Untagged
Ladder (2),(16.0, 3.0, 22.0),(1.0, 1.0, 1.0),pb_Mesh-494564,(0.0, 0.7, 0.0, -0.7),Untagged
Ladder (9),(28.0, 11.0, 22.0),(1.0, 1.0, 1.0),pb_Mesh-494298,(0.0, 0.7, 0.0, 0.7),Untagged
Rock1 (2),(0.2, 6.0, 21.4),(1.1, 1.1, 1.1),Rock,(-0.7, 0.0, 0.0, 0.7),Untagged
Rock3,(-1.8, 6.2, 20.6),(1.0, 1.0, 1.0),Rock3,(-0.7, 0.0, 0.0, 0.7),Untagged
Cube (10),(-1.8, 16.5, -4.8),(1.0, 1.0, 1.0),pb_Mesh94764,(0.0, 0.8, 0.0, 0.6),Untagged
Ladder (6),(-5.0, 8.0, -1.5),(1.0, 1.0, 1.0),pb_Mesh-494684,(0.0, 0.6, 0.0, -0.8),Untagged
Rock2,(-1.0, 11.8, -3.5),(1.0, 1.0, 1.0),Rock2,(-0.7, 0.0, 0.0, 0.7),Untagged
Crate (1),(-17.3, 3.5, 0.3),(0.5, 0.5, 0.5),pb_Mesh-494604,(0.0, 0.3, 0.0, 1.0),Untagged
Rock1 (5),(2.8, 7.0, -31.7),(1.0, 1.0, 1.0),Rock,(-0.7, 0.0, 0.0, 0.7),Untagged
Crate (19),(0.0, 8.0, -29.5),(0.5, 0.5, 0.5),pb_Mesh-494484,(0.0, -0.7, 0.0, 0.7),Untagged
