Crate,(-17.0, 58.0, -4.9),(1619.2, 1619.2, 1619.2),Crate,(-0.7, -0.1, -0.1, 0.7),Untagged
Crate,(-20.5, 58.0, -4.9),(1619.2, 1619.2, 1619.2),Crate,(-0.7, 0.0, 0.0, 0.7),Untagged
Cube (8),(-42.0, 58.0, -1.0),(1.0, 1.0, 1.0),pb_Mesh80750,(0.0, 0.0, 0.0, 1.0),Untagged
SnowballPile (7),(-24.7, 58.0, -15.2),(1.7, 1.7, 1.7),SnowballPile,(0.0, -0.5, 0.0, 0.9),Untagged
Ladder (10),(-19.0, 61.0, -17.0),(1.0, 1.0, 1.0),pb_Mesh-307372,(0.0, 1.0, 0.0, 0.0),Untagged
Cube (10),(-6.0, 58.0, -29.0),(1.0, 1.0, 1.0),pb_Mesh80622,(0.0, 0.0, 0.0, 1.0),Untagged
Cube (3),(20.0, 54.0, -43.0),(1.0, 1.0, 1.0),pb_Mesh80286,(0.0, 0.0, 0.0, 1.0),Untagged
Crate,(-6.0, 58.0, -10.9),(1619.2, 1619.2, 1619.2),Crate,(-0.7, 0.0, 0.0, 0.7),Untagged
Ladder (9),(-34.0, 61.0, -5.0),(1.0, 1.0, 1.0),pb_Mesh-307496,(0.0, 0.7, 0.0, 0.7),Untagged
Ladder (8),(-42.0, 61.0, 3.5),(1.0, 1.0, 1.0),pb_Mesh-307386,(0.0, 0.7, 0.0, -0.7),Untagged
SnowballPile (25),(-49.1, 58.0, 14.4),(1.7, 1.7, 1.7),SnowballPile,(0.0, 0.4, 0.0, 0.9),Untagged
CommonTree_Dead_Snow_3,(-57.9, 58.0, 10.8),(400.0, 400.0, 400.0),CommonTree_Dead_Snow_3,(-0.7, 0.0, 0.0, 0.7),Untagged
Cube (11),(-84.0, 58.0, -7.0),(1.0, 1.0, 1.0),pb_Mesh80702,(0.0, 0.0, 0.0, 1.0),Untagged
Ladder (12),(-76.0, 61.0, 9.0),(1.0, 1.0, 1.0),pb_Mesh-307710,(0.0, 0.7, 0.0, 0.7),Untagged
Ladder (15),(-79.0, 61.0, 19.0),(1.0, 1.0, 1.0),pb_Mesh-308418,(0.0, 0.0, 0.0, -1.0),Untagged
CommonTree_Dead_Snow_3,(-83.3, 58.0, 26.7),(400.0, 400.0, 400.0),CommonTree_Dead_Snow_3,(-0.6, -0.3, -0.3, 0.6),Untagged
PineTree_Snow_4,(-76.8, 58.0, 31.9),(400.0, 400.0, 400.0),PineTree_Snow_4,(-0.6, 0.4, 0.4, 0.6),Untagged
Rock_Snow_2,(-77.8, 58.0, 35.7),(489.4, 489.4, 489.4),Rock_Snow_2,(-0.7, 0.0, 0.0, 0.7),Untagged
Crate,(-86.2, 58.0, -10.8),(1619.2, 1619.2, 1619.2),Crate,(-0.7, -0.1, -0.1, 0.7),Untagged
SnowballPile (4),(-73.3, 58.0, -14.2),(1.7, 1.7, 1.7),SnowballPile,(0.0, -0.4, 0.0, 0.9),Untagged
Cube (2),(16.0, 50.0, -37.0),(1.0, 1.0, 1.0),pb_Mesh80444,(0.0, 0.0, 0.0, 1.0),Untagged
Cube (1),(0.0, -93.5, 0.0),(1.0, 1.0, 1.0),pb_Mesh80680,(0.0, 0.0, 0.0, 1.0),Untagged
Cube (5),(-2.0, 68.0, 1.0),(1.0, 1.0, 1.0),pb_Mesh80424,(0.0, 0.0, 0.0, 1.0),Untagged
Ladder (6),(0.0, 76.0, 3.0),(1.0, 1.0, 1.0),pb_Mesh-307168,(0.0, 0.7, 0.0, -0.7),Untagged
Ladder (3),(6.0, 76.0, 3.0),(1.0, 1.0, 1.0),pb_Mesh-307238,(0.0, 0.7, 0.0, 0.7),Untagged
Cube (9),(6.0, 68.0, -13.0),(1.0, 1.0, 1.0),pb_Mesh80186,(0.0, 0.0, 0.0, 1.0),Untagged
Crate,(9.0, 82.0, -9.0),(1619.2, 1619.2, 1619.2),Crate,(-0.7, 0.0, 0.0, 0.7),Untagged
SnowballPile (14),(3.1, 82.0, 2.4),(1.7, 1.7, 1.7),SnowballPile,(0.0, -0.3, 0.0, 0.9),Untagged
CommonTree_Dead_Snow_3,(9.0, 68.0, 18.0),(400.0, 400.0, 400.0),CommonTree_Dead_Snow_3,(-0.6, -0.3, -0.3, 0.6),Untagged
PineTree_Snow_4,(-7.2, 68.0, 27.3),(516.8, 516.8, 516.8),PineTree_Snow_4,(-0.6, 0.3, 0.3, 0.6),Untagged
LogCabin,(-20.0, 76.3, 27.0),(17.8, 17.8, 17.8),model,(0.0, -0.7, 0.0, -0.7),Untagged
