Cube (5),(-29.0, -20.0, 37.0),(1.0, 1.0, 1.0),pb_Mesh96372,(0.0, 0.0, 0.0, 1.0),Untagged
Crate (11),(-21.5, -18.5, 11.5),(0.8, 0.8, 0.8),pb_Mesh96366,(0.0, 0.0, 0.0, 1.0),Untagged
Cube (14),(-33.0, -9.0, 5.0),(1.0, 1.0, 1.0),pb_Mesh96304,(0.0, 0.0, 0.0, 1.0),Untagged
Cube (1),(-13.0, -20.0, 5.0),(1.0, 1.0, 1.0),pb_Mesh96342,(0.0, 0.0, 0.0, 1.0),Untagged
Crate (10),(-13.5, -18.5, 6.5),(0.8, 0.8, 0.8),pb_Mesh96100,(0.0, 0.0, 0.0, 1.0),Untagged
Cube (21),(-9.0, -21.0, 2.0),(1.0, 1.0, 1.0),pb_Mesh96406,(0.0, -0.7, 0.0, -0.7),Untagged
Ladder,(-15.0, -9.0, -3.1),(1.0, 1.0, 1.0),pb_Mesh-512156,(0.0, 1.0, 0.0, 0.0),Untagged
Cube (20),(-3.0, -21.0, 0.0),(1.0, 1.0, 1.0),pb_Mesh96292,(0.0, -0.7, 0.0, 0.7),Untagged
Cube (2),(-1.0, -20.0, 5.0),(1.0, 1.0, 1.0),pb_Mesh96024,(0.0, 0.0, 0.0, 1.0),Untagged
Crate (9),(2.0, -19.0, 6.0),(0.5, 0.5, 0.5),pb_Mesh96386,(0.0, -0.7, 0.0, 0.7),Untagged
Crate (7),(5.5, -18.0, 7.0),(1.0, 1.0, 1.0),pb_Mesh96360,(0.0, 0.0, 0.0, 1.0),Untagged
Crate (8),(6.5, -15.5, 6.5),(0.5, 0.5, 0.5),pb_Mesh96426,(0.0, -0.2, 0.0, 1.0),Untagged
Cube (25),(17.0, -20.0, 14.0),(1.0, 1.0, 1.0),pb_Mesh96128,(0.0, -1.0, 0.0, 0.0),Untagged
Cube (15),(17.0, -20.0, 19.0),(1.0, 1.0, 1.0),pb_Mesh96438,(0.0, 0.0, 0.0, 1.0),Untagged
Cube (6),(5.0, -20.0, 29.0),(1.0, 1.0, 1.0),pb_Mesh96330,(0.0, 0.0, 0.0, 1.0),Untagged
Ladder (4),(7.0, -12.0, 18.9),(1.0, 1.0, 1.0),pb_Mesh-512272,(0.0, 1.0, 0.0, 0.0),Untagged
Cube (22),(4.0, -20.0, 23.0),(1.0, 1.0, 1.0),pb_Mesh95932,(0.0, -0.7, 0.0, 0.7),Untagged
Crate (16),(-3.0, -18.0, 35.0),(1.0, 1.0, 1.0),pb_Mesh96118,(0.0, 0.0, 0.0, 1.0),Untagged
Crate (17),(1.7, -16.2, 35.0),(1.0, 1.0, 1.0),pb_Mesh95874,(0.0, 0.0, -0.3, 1.0),Untagged
Ladder (5),(-8.9, -11.0, 30.0),(1.0, 1.0, 1.0),pb_Mesh-512122,(0.0, 0.7, 0.0, 0.7),Untagged
Ladder (8),(20.1, -11.0, 24.0),(1.0, 1.0, 1.0),pb_Mesh-512200,(0.0, 0.7, 0.0, 0.7),Untagged
Cube (18),(29.0, -20.0, 23.0),(1.0, 1.0, 1.0),pb_Mesh96232,(0.0, -0.7, 0.0, -0.7),Untagged
Ladder (3),(32.0, -14.0, -0.9),(1.0, 1.0, 1.0),pb_Mesh-512060,(0.0, 0.0, 0.0, 1.0),Untagged
Cube (16),(15.0, -20.0, -35.0),(1.0, 1.0, 1.0),pb_Mesh95828,(0.0, 0.0, 0.0, 1.0),Untagged
Cube (3),(25.0, -20.0, -15.0),(1.0, 1.0, 1.0),pb_Mesh96104,(0.0, 0.0, 0.0, 1.0),Untagged
Cube (24),(23.0, -20.0, -23.0),(1.0, 1.0, 1.0),pb_Mesh96042,(0.0, 0.0, 0.0, 1.0),Untagged
Cube (23),(15.0, -20.0, -31.0),(1.0, 1.0, 1.0),pb_Mesh96070,(0.0, -0.7, 0.0, 0.7),Untagged
Ladder (1),(16.9, -12.0, -35.0),(1.0, 1.0, 1.0),pb_Mesh-512074,(0.0, 0.7, 0.0, -0.7),Untagged
Cube (9),(-37.0, -20.0, -15.0),(1.0, 1.0, 1.0),pb_Mesh96504,(0.0, 0.0, 0.0, 1.0),Untagged
Cube (11),(-31.0, -20.0, -13.0),(1.0, 1.0, 1.0),pb_Mesh96462,(0.0, 0.0, 0.0, 1.0),Untagged
Rock,(9.1, -19.5, -12.8),(5.2, 5.2, 5.2),default,(-0.3, -0.1, -0.4, -0.9),Untagged
Crate (4),(-18.0, -2.0, -26.0),(1.0, 1.0, 1.0),pb_Mesh96420,(0.0, -0.5, 0.0, 0.9),Untagged
Cube (10),(-33.0, -14.0, -30.0),(1.0, 1.0, 1.0),pb_Mesh95920,(0.0, 0.0, 0.0, 1.0),Untagged
Crate,(-26.1, -6.0, -29.6),(1.0, 1.0, 1.0),pb_Mesh96056,(0.0, -0.2, 0.0, 1.0),Untagged
Crate (1),(-31.0, -12.4, -24.4),(0.8, 0.8, 0.8),pb_Mesh-511840,(0.0, 0.0, 0.0, 1.0),Untagged
Crate (3),(-13.0, -3.0, -31.0),(0.5, 0.5, 0.5),pb_Mesh96318,(0.0, -0.5, 0.0, 0.9),Untagged
Crate (2),(-10.7, -3.0, -27.0),(0.5, 0.5, 0.5),pb_Mesh95910,(0.0, -0.8, 0.0, 0.6),Untagged
Crate (5),(27.0, -2.0, -28.0),(1.0, 1.0, 1.0),pb_Mesh96218,(0.0, 0.1, 0.0, 1.0),Untagged
Ladder (2),(31.0, 0.0, -25.1),(1.0, 1.0, 1.0),pb_Mesh-511984,(0.0, 1.0, 0.0, 0.0),Untagged
Cube (8),(18.0, -4.0, 27.0),(1.0, 1.0, 1.0),pb_Mesh96004,(0.0, 0.0, 0.0, 1.0),Untagged
Crate (15),(9.5, -2.0, 24.0),(1.0, 1.0, 1.0),pb_Mesh96226,(0.0, 0.1, 0.0, 1.0),Untagged
Cube (7),(-21.0, -12.0, 27.0),(1.0, 1.0, 1.0),pb_Mesh95844,(0.0, 0.0, 0.0, 1.0),Untagged
Crate (14),(-13.1, -11.0, 16.7),(0.5, 0.5, 0.5),pb_Mesh96182,(0.0, -0.4, 0.0, 0.9),Untagged
Ladder (7),(-19.1, -1.0, 1.0),(1.0, 1.0, 1.0),pb_Mesh-511852,(0.0, 0.7, 0.0, -0.7),Untagged
Cube (4),(-19.0, -12.0, 2.0),(1.0, 1.0, 1.0),pb_Mesh95976,(0.0, 0.7, 0.0, 0.7),Untagged
Crate (18),(-34.7, -5.0, 3.4),(1.0, 1.0, 1.0),pb_Mesh96196,(0.0, 0.1, 0.0, 1.0),Untagged
Cube (12),(-31.0, -20.0, 15.0),(1.0, 1.0, 1.0),pb_Mesh96564,(0.0, 0.0, 0.0, 1.0),Untagged
Cube (26),(-38.0, -18.0, 21.5),(1.0, 1.0, 1.0),pb_Mesh95990,(0.0, 0.7, 0.0, 0.7),Untagged
Cube (13),(-35.0, -15.0, 35.0),(1.0, 1.0, 1.0),pb_Mesh96474,(0.0, 1.0, 0.0, 0.0),Untagged
Ladder (6),(-17.0, -5.0, 26.9),(1.0, 1.0, 1.0),pb_Mesh-511950,(0.0, 1.0, 0.0, 0.0),Untagged
Crate (13),(-16.5, -1.0, 33.0),(0.8, 0.5, 0.8),pb_Mesh96494,(0.0, -0.7, 0.0, 0.7),Untagged
Crate (12),(-23.5, 0.0, 32.0),(1.0, 1.0, 1.0),pb_Mesh96558,(0.0, -0.3, 0.0, 0.9),Untagged
Crate (6),(3.0, -10.5, 3.0),(0.8, 0.8, 0.8),pb_Mesh96066,(0.0, 0.1, 0.0, 1.0),Untagged
Rock (1),(5.9, -20.0, -14.5),(1.6, 1.6, 1.6),default,(0.5, -0.7, -0.2, 0.4),Untagged
TireBounce,(25.5, -19.7, -10.9),(2.2, 2.9, 2.9),default,(0.0, 0.0, -0.7, 0.7),Untagged
