Saloon,(6.0, -21.0, -5.0),(1.0, 1.0, 1.0),pb_Mesh74772,(0.0, 0.0, 0.0, 1.0),Untagged
Ladder (2),(7.5, -17.0, 15.0),(1.0, 1.0, 1.0),pb_Mesh-208954,(0.0, 0.0, 0.0, -1.0),Untagged
Table2,(7.4, -19.0, 7.5),(250.0, 250.0, 240.0),Table2,(-0.5, 0.5, 0.5, 0.5),Untagged
Barrel,(19.0, -20.0, 2.3),(250.0, 250.0, 250.0),Barrel,(-0.7, 0.0, 0.0, 0.7),Untagged
Crate (4),(17.0, -18.0, -2.0),(1.0, 1.0, 1.0),pb_Mesh-208878,(0.0, 0.0, 0.0, 1.0),Untagged
Cube (9),(24.6, -12.5, -1.5),(1.0, 1.0, 1.0),pb_Mesh74416,(0.2, -0.7, -0.2, -0.7),Untagged
Crate,(20.3, -18.5, -5.5),(0.8, 0.8, 0.8),pb_Mesh-209144,(0.0, 0.0, 0.0, 1.0),Untagged
Crate (5),(19.8, -19.0, -8.8),(0.5, 0.5, 0.5),pb_Mesh-208782,(0.0, -0.1, 0.0, 1.0),Untagged
Table2,(7.4, -19.0, -1.5),(250.0, 250.0, 240.0),Table2,(-0.5, 0.5, 0.5, 0.5),Untagged
Door,(2.5, -16.3, -6.5),(1.0, 1.0, 1.0),pb_Mesh74740,(0.0, 0.0, 0.0, 1.0),Untagged
Door (1),(-0.5, -16.3, -6.5),(1.0, 1.0, 1.0),pb_Mesh74610,(0.0, 1.0, 0.0, 0.0),Untagged
Table2,(-7.1, -19.0, -2.5),(250.0, 250.0, 240.0),Table2,(0.0, 0.7, 0.7, 0.0),Untagged
Cube (7),(-13.5, -20.0, -3.5),(1.8, 2.1, 1.8),pb_Mesh74542,(0.0, 0.7, 0.0, -0.7),Untagged
Cube (6),(-20.0, -16.0, -3.5),(1.6, 1.8, 1.8),pb_Mesh74560,(0.2, 0.7, 0.2, -0.7),Untagged
Barrel,(-11.5, -20.0, 6.4),(250.0, 250.0, 250.0),Barrel,(-0.7, 0.0, 0.0, 0.7),Untagged
Barrel,(-11.5, -20.0, 9.9),(250.0, 250.0, 250.0),Barrel,(-0.6, 0.4, 0.4, 0.6),Untagged
Barrel,(-11.5, -16.6, 9.9),(250.0, 250.0, 250.0),Barrel,(-0.7, 0.1, 0.1, 0.7),Untagged
Barrel,(-11.5, -20.0, 12.9),(250.0, 250.0, 250.0),Barrel,(-0.7, 0.0, 0.0, 0.7),Untagged
Cube (5),(-20.5, -17.0, 19.0),(1.0, 1.0, 1.0),pb_Mesh74480,(-0.2, -0.7, -0.2, 0.7),Untagged
Cart,(-16.0, -20.0, -16.5),(1250.0, 1250.0, 1250.0),Cart,(-0.6, -0.6, -0.1, 0.6),Untagged
Barrel,(-19.5, -20.0, -21.0),(250.0, 250.0, 250.0),Barrel,(-0.7, 0.0, 0.0, 0.7),Untagged
Cactus_3,(-11.5, -20.0, -21.0),(250.0, 250.0, 250.0),Cactus_3,(-0.4, -0.6, -0.6, 0.4),Untagged
Cactus_3,(3.0, -20.0, -20.0),(250.0, 250.0, 250.0),Cactus_3,(-0.7, 0.2, 0.2, 0.7),Untagged
WoodLog,(13.0, -18.8, -18.5),(350.0, 350.0, 300.0),WoodLog,(-0.8, 0.3, 0.3, 0.3),Untagged
WoodLog,(12.0, -20.0, -20.0),(350.0, 350.0, 300.0),WoodLog,(-0.6, 0.3, 0.3, 0.6),Untagged
WoodLog,(13.0, -20.0, -18.0),(350.0, 350.0, 300.0),WoodLog,(-0.3, -0.6, -0.6, 0.3),Untagged
Cactus_3,(19.0, -20.0, -18.9),(250.0, 250.0, 250.0),Cactus_3,(-0.7, -0.3, -0.3, 0.7),Untagged
Cactus_3,(18.1, -20.0, -21.0),(175.6, 175.6, 175.6),Cactus_3,(-0.4, -0.6, -0.6, 0.4),Untagged
Cube (14),(19.0, -20.0, 18.5),(1.5, 1.5, 1.5),pb_Mesh74694,(0.0, 0.0, 0.0, -1.0),Untagged
Cube (8),(20.5, -16.8, 20.4),(1.0, 1.0, 1.0),pb_Mesh74658,(0.2, -0.7, -0.2, -0.7),Untagged
Table_Big,(0.9, -10.0, 5.5),(250.0, 250.0, 250.0),Table_Big,(-0.7, 0.0, 0.0, 0.7),Untagged
Ladder,(9.0, -6.0, -7.0),(1.0, 1.0, 1.0),pb_Mesh-208896,(0.0, 1.0, 0.0, 0.0),Untagged
Cube (3),(1.0, 5.0, -6.5),(1.0, 1.0, 1.0),pb_Mesh74598,(0.0, 0.0, 0.0, 1.0),Untagged
Ladder (1),(-7.0, -6.0, -7.0),(1.0, 1.0, 1.0),pb_Mesh-209018,(0.0, 1.0, 0.0, 0.0),Untagged
Crate (1),(-4.3, -9.0, 17.0),(1.0, 1.0, 1.0),pb_Mesh-209050,(0.0, 0.7, 0.0, 0.7),Untagged
