Cube (25),(8.0, -28.0, 16.0),(1.0, 1.0, 1.0),pb_Mesh97898,(-0.7, 0.0, 0.0, 0.7),Untagged
Cube (26),(12.0, -28.0, 16.0),(1.0, 1.0, 1.0),pb_Mesh97580,(-0.7, 0.0, 0.0, 0.7),Untagged
Cube (7),(17.0, -28.0, 11.0),(1.0, 1.0, 1.0),pb_Mesh97802,(0.0, 0.0, 0.0, 1.0),Untagged
Cube (22),(8.0, -28.0, 12.0),(1.0, 1.0, 1.0),pb_Mesh97612,(-0.7, 0.0, 0.0, 0.7),Untagged
Cube (1),(0.0, -16.0, 0.0),(1.0, 1.0, 1.0),pb_Mesh97562,(0.0, 0.0, 0.0, 1.0),Untagged
Ladder,(0.0, -27.0, 10.0),(1.0, 1.0, 1.0),pb_Mesh-529014,(0.0, 0.0, 0.0, -1.0),Untagged
Cube (20),(-8.0, -28.0, 12.0),(1.0, 1.0, 1.0),pb_Mesh97638,(-0.7, 0.0, 0.0, 0.7),Untagged
Cube (21),(-12.0, -28.0, 16.0),(1.0, 1.0, 1.0),pb_Mesh97886,(-0.7, 0.0, 0.0, 0.7),Untagged
Cube (19),(-12.0, -28.0, 12.0),(1.0, 1.0, 1.0),pb_Mesh97600,(-0.7, 0.0, 0.0, 0.7),Untagged
Cube (18),(-12.0, -28.0, 0.0),(1.0, 1.0, 1.0),pb_Mesh97668,(-0.7, 0.0, 0.0, 0.7),Untagged
Cube (13),(-16.0, -28.0, 8.0),(1.0, 1.0, 1.0),pb_Mesh97490,(-0.7, 0.0, 0.0, 0.7),Untagged
Cube (10),(-16.0, -28.0, 4.0),(1.0, 1.0, 1.0),pb_Mesh98068,(-0.7, 0.0, 0.0, 0.7),Untagged
Cube (12),(-20.0, -28.0, 4.0),(1.0, 1.0, 1.0),pb_Mesh97698,(-0.7, 0.0, 0.0, 0.7),Untagged
Cube (11),(-20.0, -28.0, 0.0),(1.0, 1.0, 1.0),pb_Mesh97626,(-0.7, 0.0, 0.0, 0.7),Untagged
Cube (9),(-16.0, -28.0, 0.0),(1.0, 1.0, 1.0),pb_Mesh97910,(-0.7, 0.0, 0.0, 0.7),Untagged
Cube (14),(-24.0, -28.0, 0.0),(1.0, 1.0, 1.0),pb_Mesh97836,(-0.7, 0.0, 0.0, 0.7),Untagged
Cube (16),(-20.0, -28.0, -4.0),(1.0, 1.0, 1.0),pb_Mesh97984,(-0.7, 0.0, 0.0, 0.7),Untagged
Cube (15),(-16.0, -28.0, -4.0),(1.0, 1.0, 1.0),pb_Mesh98180,(-0.7, 0.0, 0.0, 0.7),Untagged
Ladder (3),(-12.0, -27.0, -10.0),(1.0, 1.0, 1.0),pb_Mesh-529000,(0.0, 1.0, 0.0, 0.0),Untagged
Cube (3),(12.0, -28.0, -16.0),(1.0, 1.0, 1.0),pb_Mesh97760,(0.0, 0.0, 0.0, 1.0),Untagged
Cube (2),(12.0, -28.0, -2.0),(1.0, 1.0, 1.0),pb_Mesh97504,(0.0, 0.0, 0.0, 1.0),Untagged
Cube (4),(20.0, -28.0, -16.0),(1.0, 1.0, 1.0),pb_Mesh97654,(0.0, 0.0, 0.0, 1.0),Untagged
Cube (6),(22.0, -28.0, -2.0),(1.0, 1.0, 1.0),pb_Mesh97790,(0.0, 0.0, 0.0, 1.0),Untagged
Cube (5),(12.0, -20.0, -2.0),(1.0, 1.0, 1.0),pb_Mesh97732,(0.0, 0.0, 0.0, 1.0),Untagged
Cube (8),(2.0, -19.0, 12.0),(1.0, 1.0, 1.0),pb_Mesh97540,(0.0, -0.7, 0.0, 0.7),Untagged
Cube (23),(-6.0, -20.0, -12.0),(1.0, 1.0, 1.0),pb_Mesh97966,(0.0, 0.7, 0.0, 0.7),Untagged
