Cube (8),(4.0, -32.0, -19.0),(1.0, 1.0, 1.0),pb_Mesh98696,(0.0, 1.0, 0.0, 0.2),Untagged
Cube (7),(11.0, -31.0, -16.0),(1.0, 1.0, 1.0),pb_Mesh98332,(0.0, 0.0, 0.0, 1.0),Untagged
Cube (1),(0.0, -28.0, 0.0),(1.0, 1.0, 1.0),pb_Mesh98254,(0.0, 0.0, 0.0, 1.0),Untagged
Cube (22),(12.0, -31.0, 6.0),(1.0, 1.0, 1.0),pb_Mesh98284,(0.0, 0.0, 0.0, 1.0),Untagged
Cube (28),(3.0, -29.0, 12.8),(1.0, 1.0, 1.0),pb_Mesh98802,(0.0, 0.0, 0.0, 1.0),Untagged
Cube (18),(10.0, -29.0, 1.0),(1.0, 1.0, 1.0),pb_Mesh98486,(0.0, -0.7, 0.0, 0.7),Untagged
Cube (2),(20.0, -28.0, 0.0),(1.0, 1.0, 1.0),pb_Mesh98520,(0.0, 0.0, 0.0, 1.0),Untagged
Cube (30),(-7.0, -27.0, 14.3),(1.0, 1.0, 1.0),pb_Mesh98842,(0.0, 0.0, 0.0, 1.0),Untagged
Cube (29),(-7.0, -27.0, 14.5),(1.0, 1.0, 1.0),pb_Mesh98598,(0.0, 0.0, 0.0, 1.0),Untagged
Cube (4),(-9.0, -24.0, 5.0),(1.0, 1.0, 1.0),pb_Mesh98356,(0.0, -1.0, 0.0, 0.0),Untagged
Cube (3),(-13.0, -24.0, -4.0),(1.0, 1.0, 1.0),pb_Mesh98442,(0.0, 0.0, 0.0, 1.0),Untagged
Cube (11),(-8.0, -29.0, -14.0),(1.0, 1.0, 1.0),pb_Mesh98532,(0.0, 0.0, 0.0, 1.0),Untagged
Cube (12),(-7.0, -26.0, -14.0),(1.0, 1.0, 1.0),pb_Mesh98408,(0.0, 0.0, 0.0, 1.0),Untagged
Cube (10),(0.0, -29.0, -10.0),(1.0, 1.0, 1.0),pb_Mesh98790,(0.0, 0.0, 0.0, 1.0),Untagged
Cube (9),(6.0, -28.0, -14.0),(1.0, 1.0, 1.0),pb_Mesh98876,(0.0, 0.0, 0.0, 1.0),Untagged
Cube (14),(8.0, -25.0, -10.0),(1.0, 1.0, 1.0),pb_Mesh98232,(0.0, 0.0, 0.0, 1.0),Untagged
Cube (15),(10.0, -25.0, -10.0),(1.0, 1.0, 1.0),pb_Mesh98456,(0.0, 0.0, 0.0, 1.0),Untagged
Cube (16),(10.0, -22.0, -4.0),(1.0, 1.0, 1.0),pb_Mesh98828,(0.0, -0.7, 0.0, 0.7),Untagged
Cube (13),(-4.0, -23.0, -10.0),(1.0, 1.0, 1.0),pb_Mesh98396,(0.0, 0.0, 0.0, 1.0),Untagged
Cube (19),(10.0, -26.0, 10.0),(1.0, 1.0, 1.0),pb_Mesh98624,(0.0, -0.7, 0.0, 0.7),Untagged
Cube (21),(12.0, -31.0, -18.0),(1.0, 1.0, 1.0),pb_Mesh98754,(0.0, 0.0, 0.0, 1.0),Untagged
Cube (5),(-2.0, -35.0, -10.0),(1.0, 1.0, 1.0),pb_Mesh98768,(0.0, 0.0, 0.0, 1.0),Untagged
