SnowballPile,(19.7, -17.0, -0.8),(1.7, 1.7, 1.7),SnowballPile,(0.0, -0.6, 0.0, 0.8),Untagged
Cube (15),(0.0, -17.0, 0.0),(1.0, 1.0, 1.0),pb_Mesh69726,(0.0, 0.0, 0.0, 1.0),Untagged
Ladder (9),(0.0, -14.0, 4.1),(1.0, 1.0, 1.0),pb_Mesh-119672,(0.0, 0.0, 0.0, 1.0),Untagged
Ladder (8),(0.0, -14.0, -4.1),(1.0, 1.0, 1.0),pb_Mesh-119868,(0.0, 1.0, 0.0, 0.0),Untagged
Crate (1),(-3.0, -18.0, -10.3),(0.5, 0.5, 0.5),pb_Mesh-119968,(0.0, 0.1, 0.0, 1.0),Untagged
Crate,(-5.5, -18.0, -9.8),(0.5, 0.5, 0.5),pb_Mesh-120004,(0.0, -0.4, 0.0, 0.9),Untagged
Cube,(0.0, -23.0, 0.0),(1.0, 1.0, 1.0),pb_Mesh69344,(0.0, 0.0, 0.0, 1.0),Untagged
Cube (23),(-2.0, -23.0, -27.0),(1.0, 1.0, 1.0),pb_Mesh69290,(0.0, 0.0, 0.0, 1.0),Untagged
Ladder (7),(10.0, -22.0, -9.0),(1.0, 1.0, 1.0),pb_Mesh-119646,(0.0, 0.7, 0.0, 0.7),Untagged
Crate (10),(15.8, -23.5, -11.5),(0.8, 0.8, 0.8),pb_Mesh-120386,(0.0, 0.0, 0.0, 1.0),Untagged
SnowballPile,(20.4, -25.0, -8.4),(1.7, 1.7, 1.7),SnowballPile,(0.0, 0.6, 0.0, 0.8),Untagged
Cube (10),(28.0, -23.0, -8.0),(1.0, 1.0, 1.0),pb_Mesh69250,(0.0, 0.0, 0.0, 1.0),Untagged
Cube (16),(28.0, -23.0, 8.0),(1.0, 1.0, 1.0),pb_Mesh69278,(0.0, 0.7, 0.0, 0.7),Untagged
Cube (22),(24.0, -23.0, 20.0),(1.0, 1.0, 1.0),pb_Mesh69714,(0.0, 0.0, 0.0, 1.0),Untagged
SnowballPile,(16.8, -25.0, 9.9),(1.7, 1.7, 1.7),SnowballPile,(0.0, -0.6, 0.0, 0.8),Untagged
Cube (19),(46.0, -23.0, 26.0),(1.0, 1.0, 1.0),pb_Mesh69604,(0.0, 0.0, 0.0, 1.0),Untagged
Cube (7),(0.0, -23.0, 18.0),(1.0, 1.0, 1.0),pb_Mesh69766,(0.0, 0.0, 0.0, 1.0),Untagged
Crate (12),(-0.2, -24.0, 30.0),(1.0, 0.5, 0.5),pb_Mesh-119818,(0.0, 0.0, 0.0, 1.0),Untagged
Ladder (11),(0.0, -22.0, 36.0),(1.0, 1.0, 1.0),pb_Mesh-120372,(0.0, 1.0, 0.0, 0.0),Untagged
Cube (26),(-2.0, -23.0, 40.0),(1.0, 1.0, 1.0),pb_Mesh69214,(0.0, 0.0, 0.0, 1.0),Untagged
Ladder (14),(2.0, -22.0, 38.0),(1.0, 1.0, 1.0),pb_Mesh-120190,(0.0, 0.7, 0.0, 0.7),Untagged
Ladder (13),(-2.0, -22.0, 38.0),(1.0, 1.0, 1.0),pb_Mesh-120310,(0.0, 0.7, 0.0, -0.7),Untagged
Ladder (12),(0.0, -22.0, 40.0),(1.0, 1.0, 1.0),pb_Mesh-119842,(0.0, 0.0, 0.0, -1.0),Untagged
Cube (12),(-18.0, -23.0, 46.0),(1.0, 1.0, 1.0),pb_Mesh69264,(0.0, 0.0, 0.0, 1.0),Untagged
Cube (21),(-32.0, -23.0, 18.0),(1.0, 1.0, 1.0),pb_Mesh69574,(0.0, 0.0, 0.0, 1.0),Untagged
Cube (13),(-32.0, -23.0, 30.0),(1.0, 1.0, 1.0),pb_Mesh69150,(0.0, 0.0, 0.0, 1.0),Untagged
Cube (28),(-50.0, -23.0, 50.0),(1.0, 1.0, 1.0),pb_Mesh69188,(0.0, 0.0, 0.0, 1.0),Untagged
SnowballPile,(-46.8, -25.0, 28.1),(1.7, 1.7, 1.7),SnowballPile,(0.0, 0.5, 0.0, 0.8),Untagged
Cube (5),(-46.0, -23.0, -26.0),(1.0, 1.0, 1.0),pb_Mesh69616,(0.0, 0.0, 0.0, 1.0),Untagged
Crate (11),(-29.9, -23.8, -1.6),(0.8, 0.5, 0.8),pb_Mesh69710,(0.0, 0.1, -0.3, 0.9),Untagged
SnowballPile,(-30.7, -25.0, 5.4),(1.7, 1.7, 1.7),SnowballPile,(0.0, 0.6, 0.0, 0.8),Untagged
SnowballPile,(-15.6, -25.0, 21.2),(1.7, 1.7, 1.7),SnowballPile,(0.0, -0.6, 0.0, 0.8),Untagged
Cube (25),(-2.0, -19.0, 18.0),(1.0, 1.0, 1.0),pb_Mesh69644,(0.0, 0.0, 0.0, 1.0),Untagged
Cube (27),(-18.0, -23.0, -22.0),(1.0, 1.0, 1.0),pb_Mesh69306,(0.0, 0.0, 0.0, 1.0),Untagged
Cube (6),(-38.0, -19.0, -40.0),(1.0, 1.0, 1.0),pb_Mesh69458,(0.0, 0.0, 0.0, 1.0),Untagged
Cube (4),(-46.0, -23.0, -46.0),(1.0, 1.0, 1.0),pb_Mesh69752,(0.0, 0.0, 0.0, 1.0),Untagged
SnowballPile,(-23.1, -21.0, -20.3),(1.7, 1.7, 1.7),SnowballPile,(0.0, 0.3, 0.0, 1.0),Untagged
SnowballPile,(-0.2, -21.5, -23.0),(1.7, 1.7, 1.7),SnowballPile,(0.0, -0.5, 0.0, 0.9),Untagged
SnowballPile,(-5.2, -25.0, -36.3),(1.7, 1.7, 1.7),SnowballPile,(0.0, -0.5, 0.0, 0.9),Untagged
Cube (14),(38.0, -23.0, -38.0),(1.0, 1.0, 1.0),pb_Mesh69174,(0.0, 0.0, 0.0, 1.0),Untagged
Cube (18),(11.0, -23.0, -35.0),(1.0, 1.0, 1.0),pb_Mesh69430,(0.0, 0.0, 0.0, 1.0),Untagged
SnowballPile,(19.0, -25.0, -33.6),(1.7, 1.7, 1.7),SnowballPile,(0.0, -0.5, 0.0, 0.9),Untagged
