Cube (41),(-33.0, -30.0, 35.0),(1.0, 1.0, 1.0),pb_Mesh96908,(0.0, -0.6, 0.0, 0.8),Untagged
Cube (37),(-31.0, -30.0, 24.0),(1.0, 1.0, 1.0),pb_Mesh97394,(0.0, -0.9, 0.0, 0.3),Untagged
Cube (42),(-35.3, -30.0, 16.6),(1.0, 1.0, 1.0),pb_Mesh96698,(0.0, -1.0, 0.0, 0.3),Untagged
Cube (34),(-22.4, -30.0, 20.0),(1.0, 1.0, 1.0),pb_Mesh97252,(0.0, -1.0, 0.0, 0.1),Untagged
Cube (27),(-8.5, -30.0, 10.0),(1.0, 1.0, 1.0),pb_Mesh96872,(0.0, -1.0, 0.0, 0.0),Untagged
Cube (32),(-14.0, -27.0, 20.0),(1.0, 1.0, 1.0),pb_Mesh96788,(0.0, -1.0, 0.0, -0.1),Untagged
Cube (35),(-23.2, -30.0, 28.4),(1.0, 1.0, 1.0),pb_Mesh96936,(0.0, -0.9, 0.0, 0.3),Untagged
Cube (33),(-14.9, -30.0, 28.0),(1.0, 1.0, 1.0),pb_Mesh96666,(0.0, -1.0, 0.0, 0.1),Untagged
Cube (36),(-5.3, -30.0, 32.1),(1.0, 1.0, 1.0),pb_Mesh97066,(0.0, -1.0, 0.0, -0.2),Untagged
Cube (43),(0.0, -30.0, 38.0),(1.0, 1.0, 1.0),pb_Mesh97094,(0.0, -1.0, 0.0, -0.1),Untagged
Cube (39),(-10.0, -30.0, 41.0),(1.0, 1.0, 1.0),pb_Mesh96612,(0.0, -0.6, 0.0, 0.8),Untagged
Cube (40),(-17.0, -30.0, 42.0),(1.0, 1.0, 1.0),pb_Mesh97174,(0.0, -0.4, 0.0, 0.9),Untagged
Cube (38),(-25.0, -30.0, 39.0),(1.0, 1.0, 1.0),pb_Mesh96626,(0.0, -0.6, 0.0, 0.8),Untagged
Cube (2),(20.0, -16.0, 0.0),(1.0, 1.0, 1.0),pb_Mesh97002,(0.0, 0.0, 0.0, 1.0),Untagged
Cube (1),(0.0, -16.0, 0.0),(1.0, 1.0, 1.0),pb_Mesh96654,(0.0, 0.0, 0.0, 1.0),Untagged
Cube,(-12.0, -30.0, -8.0),(1.0, 1.0, 1.0),pb_Mesh97208,(0.0, 0.0, 0.0, 1.0),Untagged
Cube (44),(-36.0, -30.0, -2.0),(1.0, 1.0, 1.0),pb_Mesh97186,(0.0, 0.0, 0.0, 1.0),Untagged
Ladder,(-38.0, -27.0, -4.0),(1.0, 1.0, 1.0),pb_Mesh-520544,(0.0, 0.7, 0.0, -0.7),Untagged
Cube (8),(-12.0, -30.0, -16.5),(1.0, 1.0, 1.0),pb_Mesh96962,(0.0, 0.0, 0.0, 1.0),Untagged
Cube (26),(26.0, -26.5, 3.5),(1.0, 1.0, 1.0),pb_Mesh97406,(0.0, -1.0, 0.0, 0.0),Untagged
Cube (25),(27.0, -28.0, 8.5),(1.0, 1.0, 1.0),pb_Mesh97142,(0.0, -1.0, 0.0, 0.0),Untagged
Cube (24),(28.5, -30.0, 13.0),(1.0, 1.0, 1.0),pb_Mesh96682,(0.0, -1.0, 0.0, 0.0),Untagged
Cube (23),(23.0, -30.0, 18.0),(1.0, 1.0, 1.0),pb_Mesh96884,(0.0, -1.0, 0.0, 0.0),Untagged
Cube (6),(16.0, -30.0, 18.0),(1.0, 1.0, 1.0),pb_Mesh96800,(0.0, -1.0, 0.0, 0.0),Untagged
Cube (21),(8.0, -30.0, 18.0),(1.0, 1.0, 1.0),pb_Mesh96638,(0.0, -1.0, 0.0, 0.0),Untagged
Cube (30),(-1.5, -27.0, 16.5),(1.0, 1.0, 1.0),pb_Mesh97418,(0.0, -1.0, 0.0, 0.0),Untagged
Cube (22),(14.0, -24.0, 18.0),(1.0, 1.0, 1.0),pb_Mesh97366,(0.0, -1.0, 0.0, 0.0),Untagged
Cube (31),(4.5, -22.5, 18.0),(1.0, 1.0, 1.0),pb_Mesh96750,(0.0, -1.0, 0.0, 0.0),Untagged
Cube (28),(3.0, -17.0, 14.8),(1.0, 1.0, 1.0),pb_Mesh97276,(0.0, 0.0, 0.0, 1.0),Untagged
Cube (18),(10.0, -17.0, 1.0),(1.0, 1.0, 1.0),pb_Mesh96974,(0.0, -0.7, 0.0, 0.7),Untagged
Cube (17),(10.0, -18.0, 6.0),(1.0, 1.0, 1.0),pb_Mesh97082,(0.0, -0.7, 0.0, 0.7),Untagged
Cube (15),(10.0, -13.0, -10.0),(1.0, 1.0, 1.0),pb_Mesh96924,(0.0, 0.0, 0.0, 1.0),Untagged
Cube (16),(10.0, -10.0, -4.0),(1.0, 1.0, 1.0),pb_Mesh97304,(0.0, -0.7, 0.0, 0.7),Untagged
Cube (29),(-7.0, -15.0, 17.6),(1.0, 1.0, 1.0),pb_Mesh97048,(0.0, 0.0, 0.0, 1.0),Untagged
Cube (4),(-9.0, -12.0, 5.0),(1.0, 1.0, 1.0),pb_Mesh96764,(0.0, -1.0, 0.0, 0.0),Untagged
Cube (3),(-13.0, -12.0, -4.0),(1.0, 1.0, 1.0),pb_Mesh96896,(0.0, 0.0, 0.0, 1.0),Untagged
Cube (11),(-8.0, -17.0, -14.0),(1.0, 1.0, 1.0),pb_Mesh97016,(0.0, 0.0, 0.0, 1.0),Untagged
Cube (5),(-2.0, -23.0, -10.0),(1.0, 1.0, 1.0),pb_Mesh97238,(0.0, 0.0, 0.0, 1.0),Untagged
Cube (7),(6.0, -23.0, -10.0),(1.0, 1.0, 1.0),pb_Mesh96738,(0.0, 0.0, 0.0, 1.0),Untagged
Cube (10),(0.0, -17.0, -10.0),(1.0, 1.0, 1.0),pb_Mesh97264,(0.0, 0.0, 0.0, 1.0),Untagged
Cube (12),(-7.0, -14.0, -14.0),(1.0, 1.0, 1.0),pb_Mesh96832,(0.0, 0.0, 0.0, 1.0),Untagged
Cube (13),(-4.0, -11.0, -10.0),(1.0, 1.0, 1.0),pb_Mesh96820,(0.0, 0.0, 0.0, 1.0),Untagged
