Cube (6),(-2.0, -19.0, 14.0),(1.0, 1.0, 1.0),pb_Mesh81604,(0.0, 0.0, 0.0, 1.0),Untagged
Ladder (6),(14.0, -18.0, 2.0),(1.0, 1.0, 1.0),pb_Mesh-325788,(0.0, 0.7, 0.0, 0.7),Untagged
Cube (2),(22.0, -21.0, 38.0),(1.0, 1.0, 1.0),pb_Mesh81236,(0.0, 0.0, 0.0, 1.0),Untagged
Cube (21),(28.0, -21.0, 0.8),(1.0, 1.0, 1.0),pb_Mesh81622,(0.0, 0.0, 0.0, 1.0),Untagged
Cube (15),(34.0, -19.0, -6.0),(1.0, 1.0, 1.0),pb_Mesh81260,(0.0, 0.0, 0.0, 1.0),Untagged
Cube (13),(24.0, -19.0, -22.0),(1.0, 1.0, 1.0),pb_Mesh81576,(0.0, 0.7, 0.0, 0.7),Untagged
Ladder (11),(21.0, -18.0, -30.0),(1.0, 1.0, 1.0),pb_Mesh-325802,(0.0, 0.0, 0.0, -1.0),Untagged
Cube (14),(0.0, -19.0, -18.0),(1.0, 1.0, 1.0),pb_Mesh81534,(0.0, 0.0, 0.0, 1.0),Untagged
Cube (7),(-10.0, -15.0, -8.0),(1.0, 1.0, 1.0),pb_Mesh81560,(0.0, -0.7, 0.0, 0.7),Untagged
Ladder (10),(-22.0, -7.0, -16.0),(1.0, 1.0, 1.0),pb_Mesh-325594,(0.0, 0.7, 0.0, -0.7),Untagged
Cube (9),(-34.0, -19.0, -30.0),(1.0, 1.0, 1.0),pb_Mesh81324,(0.0, 0.0, 0.0, 1.0),Untagged
Ladder (7),(-24.0, -18.0, 2.0),(1.0, 1.0, 1.0),pb_Mesh-325844,(0.0, 1.0, 0.0, 0.0),Untagged
Cube (12),(-24.0, -19.0, 6.0),(1.0, 1.0, 1.0),pb_Mesh81394,(0.0, 0.0, 0.0, 1.0),Untagged
Cube (10),(-34.0, -19.0, 2.0),(1.0, 1.0, 1.0),pb_Mesh81686,(0.0, 0.0, 0.0, 1.0),Untagged
Cube (3),(-18.0, -21.0, 32.0),(1.0, 1.0, 1.0),pb_Mesh81304,(0.0, 0.0, 0.0, 1.0),Untagged
Cube (11),(-18.0, -15.0, 38.0),(0.8, 0.8, 0.8),pb_Mesh81474,(0.0, 0.0, 0.0, 1.0),Untagged
Cube,(2.0, -21.0, 38.0),(1.0, 1.0, 1.0),pb_Mesh81508,(0.0, 0.0, 0.0, 1.0),Untagged
Cube (16),(4.0, -19.0, 44.0),(1.0, 1.0, 1.0),pb_Mesh81276,(0.0, -0.7, 0.0, 0.7),Untagged
Ladder (2),(1.0, -18.0, 26.0),(1.0, 1.0, 1.0),pb_Mesh-325830,(0.0, 1.0, 0.0, 0.0),Untagged
Ladder,(23.0, -18.0, 26.0),(1.0, 1.0, 1.0),pb_Mesh-325580,(0.0, 1.0, 0.0, 0.0),Untagged
Ladder (1),(31.0, -8.0, 26.0),(1.0, 1.0, 1.0),pb_Mesh-325654,(0.0, 0.0, 0.0, -1.0),Untagged
Cube (5),(-6.0, -3.0, 38.0),(1.0, 1.0, 1.0),pb_Mesh81248,(0.0, 0.0, 0.0, 1.0),Untagged
Cube (8),(-4.0, -19.0, 38.0),(1.0, 1.0, 1.0),pb_Mesh81674,(0.0, 0.0, 0.0, 1.0),Untagged
Ladder (5),(8.0, -10.0, 2.0),(1.0, 1.0, 1.0),pb_Mesh-325728,(0.0, 0.7, 0.0, 0.7),Untagged
Cube (17),(2.0, -17.0, 9.0),(1.0, 1.0, 1.0),pb_Mesh81648,(0.0, 0.0, 0.0, 1.0),Untagged
Cube (18),(2.0, -17.0, -3.3),(1.0, 1.0, 1.0),pb_Mesh81460,(0.0, 0.0, 0.0, 1.0),Untagged
Cube (19),(-10.8, -15.0, -4.0),(1.0, 1.0, 1.0),pb_Mesh81408,(0.0, -0.7, 0.0, 0.7),Untagged
Ladder (4),(-10.0, -14.0, -16.0),(1.0, 1.0, 1.0),pb_Mesh-325668,(0.0, 0.7, 0.0, 0.7),Untagged
Cube (24),(-3.3, -19.0, -28.0),(1.0, 1.0, 1.0),pb_Mesh81440,(0.0, 0.7, 0.0, 0.7),Untagged
Ladder (12),(28.0, -10.0, -30.0),(1.0, 1.0, 1.0),pb_Mesh-325742,(0.0, 0.7, 0.0, -0.7),Untagged
Cube (25),(3.0, -19.0, -28.0),(1.0, 1.0, 1.0),pb_Mesh81354,(0.0, 0.7, 0.0, 0.7),Untagged
Cube (22),(0.0, 2.3, -34.1),(1.0, 1.0, 1.0),pb_Mesh81634,(0.7, 0.0, 0.0, 0.7),Untagged
Cube (23),(0.0, -2.0, -34.1),(1.0, 1.0, 1.0),pb_Mesh81368,(0.7, 0.0, 0.0, 0.7),Untagged
Ladder (9),(-22.0, -1.0, -31.9),(1.0, 1.0, 1.0),pb_Mesh-325682,(0.0, 0.7, 0.0, -0.7),Untagged
Cube (20),(-21.3, -13.0, -10.0),(1.0, 1.0, 1.0),pb_Mesh81380,(0.0, 0.7, 0.0, 0.7),Untagged
Ladder (8),(-22.0, -12.0, 9.9),(1.0, 1.0, 1.0),pb_Mesh-325608,(0.0, 0.7, 0.0, -0.7),Untagged
Cube (4),(-26.0, -3.0, 6.0),(1.0, 1.0, 1.0),pb_Mesh81490,(0.0, 0.4, 0.0, 0.9),Untagged
Ladder (3),(1.0, -10.0, 38.0),(1.0, 1.0, 1.0),pb_Mesh-325816,(0.0, 1.0, 0.0, 0.0),Untagged
