Scout_Car,(-20.9, -24.3, -13.0),(51.4, 3.7, 17.0),Scout_Car,(0.0, 0.7, 0.7, 0.0),Untagged
SnowballPile,(-21.0, -27.0, -0.9),(1.7, 1.7, 1.7),SnowballPile,(0.0, -0.3, 0.0, 1.0),Untagged
SnowballPile (10),(-18.6, -27.0, -19.6),(1.7, 1.7, 1.7),SnowballPile,(0.0, -0.5, 0.0, 0.9),Untagged
Ladder (4),(-13.5, -24.5, -18.9),(1.0, 1.0, 1.0),pb_Mesh-298312,(0.0, 0.7, 0.0, -0.7),Untagged
Container,(-5.8, -27.0, -18.9),(4.0, 4.0, 4.5),Container,(-0.7, 0.0, 0.0, 0.7),Untagged
Container,(-4.3, -27.0, -8.9),(4.0, 4.0, 4.5),Container,(-0.7, 0.0, 0.0, 0.7),Untagged
Crate (1),(-10.2, -25.0, -3.1),(1.0, 1.0, 1.0),pb_Mesh-298376,(0.0, 0.0, 0.0, 1.0),Untagged
Crate (2),(-7.0, -26.0, -3.6),(0.5, 0.5, 0.5),pb_Mesh-298160,(0.0, -0.1, 0.0, 1.0),Untagged
SnowballPile (11),(0.1, -27.0, -0.7),(1.7, 1.7, 1.7),SnowballPile,(0.0, -0.4, 0.0, 0.9),Untagged
Crate (6),(-2.1, -26.0, 5.9),(0.5, 0.5, 0.5),pb_Mesh-298082,(0.0, 0.4, 0.0, 0.9),Untagged
Container,(-7.6, -27.0, 10.3),(4.0, 4.0, 4.5),Container,(-0.5, 0.5, 0.5, 0.5),Untagged
Container,(-19.3, -27.0, 11.2),(4.0, 4.0, 4.5),Container,(-0.5, 0.5, 0.5, 0.5),Untagged
Ladder,(-20.2, -24.7, 3.5),(1.0, 1.0, 1.0),pb_Mesh-298442,(0.0, 1.0, 0.0, 0.0),Untagged
Ladder (18),(-17.7, -24.0, 8.2),(1.0, 1.0, 1.0),pb_Mesh-298326,(0.0, 0.0, 0.0, -1.0),Untagged
SnowballPile (3),(-14.7, -27.0, 21.2),(1.7, 1.7, 1.7),SnowballPile,(0.0, 0.4, 0.0, 0.9),Untagged
Ladder (14),(-5.8, -24.0, 17.9),(1.0, 1.0, 1.0),pb_Mesh-298608,(0.0, 0.0, 0.0, 1.0),Untagged
Container,(8.3, -27.0, 13.2),(4.0, 4.0, 4.5),Container,(0.7, 0.0, 0.0, -0.7),Untagged
Container,(0.7, -19.5, 20.6),(4.0, 4.0, 4.5),Container,(0.5, -0.5, 0.5, -0.5),Untagged
Ladder (20),(11.9, -24.0, 16.8),(1.0, 1.0, 1.0),pb_Mesh-298428,(0.0, 0.0, 0.0, -1.0),Untagged
SnowballPile (4),(19.8, -27.0, 19.6),(1.7, 1.7, 1.7),SnowballPile,(0.0, -0.4, 0.0, 0.9),Untagged
Container,(16.4, -19.5, 13.2),(4.0, 4.0, 4.5),Container,(0.5, -0.5, 0.5, -0.5),Untagged
Ladder (10),(20.2, -16.0, 9.6),(1.0, 1.0, 1.0),pb_Mesh-298222,(0.0, 1.0, 0.0, 0.0),Untagged
Cube (9),(9.7, -22.6, 9.2),(1.0, 1.0, 1.0),pb_Mesh79934,(-0.4, 0.0, 0.0, 0.9),Untagged
